Loyalty Number,umap_x,umap_y,archetype
153600,12.336365,4.162678,Budget Explorers
271929,10.767054,3.106284,Budget Explorers
761459,15.22809,6.731745,Budget Explorers
185153,14.0672865,5.6024528,Budget Explorers
879542,16.027922,7.144108,Budget Explorers
574899,11.9701185,3.9915235,Budget Explorers
969632,12.186479,2.9762285,Budget Explorers
952938,13.693428,5.323652,Budget Explorers
200863,12.127667,3.3566186,Budget Explorers
308197,13.0632515,4.2757316,Budget Explorers
355994,13.274291,4.655552,Budget Explorers
872774,15.801309,7.0396695,Budget Explorers
386649,10.887204,3.2973351,Budget Explorers
520428,15.212328,6.720493,Budget Explorers
297520,12.081596,3.1465657,Budget Explorers
410963,10.983914,3.3847663,Budget Explorers
382980,12.949774,4.4941278,Budget Explorers
791809,14.015121,5.465964,Budget Explorers
598059,13.769751,5.3589425,Budget Explorers
335421,12.269683,4.165024,Budget Explorers
710255,12.595518,3.9689713,Budget Explorers
280895,11.581393,3.7793627,Budget Explorers
565040,12.695942,4.417517,Budget Explorers
781354,11.682092,3.2297037,Budget Explorers
838657,11.304967,3.116469,Budget Explorers
576576,15.529738,6.9089313,Budget Explorers
579034,11.949226,3.9998128,Budget Explorers
140977,10.498762,2.9220724,Budget Explorers
710069,10.319295,2.66585,Budget Explorers
745938,-3.376336,14.342551,Drifting Stars
772181,11.158297,3.447809,Budget Explorers
838008,9.99267,2.4007175,Budget Explorers
614063,14.263588,5.9869237,Budget Explorers
779171,12.708589,3.7872026,Budget Explorers
198123,12.88091,4.0291705,Budget Explorers
727095,13.231913,4.6958785,Budget Explorers
243751,12.743566,4.450068,Budget Explorers
294580,14.66376,6.486199,Budget Explorers
406294,15.2629,6.7467175,Budget Explorers
675710,-3.3863873,14.354155,Drifting Stars
368591,14.107327,5.6687627,Budget Explorers
437086,14.024249,5.6175513,Budget Explorers
579318,14.049977,5.639749,Budget Explorers
296146,11.545278,3.2405307,Budget Explorers
165827,11.586106,3.8215246,Budget Explorers
297427,-3.388077,14.359021,Drifting Stars
208967,15.011816,6.5477834,Budget Explorers
667860,13.172249,4.6546955,Budget Explorers
769030,11.217347,2.3712864,Budget Explorers
966891,11.906733,3.9706635,Budget Explorers
253210,11.291621,2.4317777,Budget Explorers
217862,15.000722,6.5517135,Budget Explorers
296997,11.610477,3.786609,Budget Explorers
316752,12.719361,3.7882826,Budget Explorers
771757,16.043848,7.1212473,Budget Explorers
482525,14.260532,5.940307,Budget Explorers
822102,-3.3506348,14.339068,Drifting Stars
783145,11.560743,3.8279593,Budget Explorers
195806,14.267682,6.0826735,Budget Explorers
792698,13.191375,4.705231,Budget Explorers
198836,14.818975,6.3641243,Budget Explorers
838232,14.279184,5.9512157,Budget Explorers
277494,16.453936,7.5406127,Budget Explorers
535367,10.829058,3.181192,Budget Explorers
292618,14.093139,5.5005083,Budget Explorers
767416,12.296286,4.1779585,Budget Explorers
398086,14.907976,6.6211934,Budget Explorers
444894,13.942672,5.544915,Budget Explorers
958687,10.785637,3.1738744,Budget Explorers
664379,11.283663,2.8293953,Budget Explorers
798814,12.376737,3.6934583,Budget Explorers
439566,12.71429,4.506865,Budget Explorers
330433,16.092234,7.1949806,Budget Explorers
951458,13.653826,4.879669,Budget Explorers
527712,14.9744215,6.6325707,Budget Explorers
675538,13.245887,4.7045336,Budget Explorers
415341,12.880032,4.1537895,Budget Explorers
655263,-3.3886912,14.369785,Drifting Stars
699343,10.482258,2.849744,Budget Explorers
782719,13.949995,5.538796,Budget Explorers
456360,13.426536,4.9952083,Budget Explorers
360017,13.789066,5.298735,Budget Explorers
123115,11.7687235,2.7206638,Budget Explorers
136022,15.759764,7.023139,Budget Explorers
140419,12.6346855,3.9205844,Budget Explorers
263569,10.882687,2.4860306,Budget Explorers
424208,11.121263,3.0479934,Budget Explorers
576294,12.327672,3.7506557,Budget Explorers
328668,14.2033415,5.8865886,Budget Explorers
123784,-3.3876915,14.360433,Drifting Stars
142715,12.669277,3.6816337,Budget Explorers
185815,-3.387477,14.360268,Drifting Stars
763403,13.259966,4.309995,Budget Explorers
237303,11.931864,3.5229878,Budget Explorers
603446,14.2436905,5.96753,Budget Explorers
675616,13.03238,4.293638,Budget Explorers
892967,10.90111,2.4715605,Budget Explorers
312568,14.270939,5.974199,Budget Explorers
294642,13.3694105,5.04188,Budget Explorers
848159,16.476656,7.5427423,Budget Explorers
765079,12.686821,3.7087293,Budget Explorers
392785,14.383126,6.30474,Budget Explorers
512869,14.35349,6.005404,Budget Explorers
659400,14.974389,6.593102,Budget Explorers
648533,12.880726,4.001002,Budget Explorers
326001,13.979958,5.6056414,Budget Explorers
367338,12.162622,4.221574,Budget Explorers
894919,13.136853,4.657969,Budget Explorers
662022,13.959631,5.623603,Budget Explorers
178540,13.946482,5.644032,Budget Explorers
879265,14.496065,6.2312045,Budget Explorers
264236,14.257842,5.963895,Budget Explorers
767672,14.723271,6.4364915,Budget Explorers
899958,14.427191,6.046983,Budget Explorers
235102,13.670289,5.3164167,Budget Explorers
244475,14.248733,5.964923,Budget Explorers
349838,13.450692,4.89517,Budget Explorers
486139,11.158242,3.5710745,Budget Explorers
892022,13.810584,5.2545714,Budget Explorers
214878,11.290232,2.4739547,Budget Explorers
241641,12.94105,4.149593,Budget Explorers
838650,13.089643,4.7298207,Budget Explorers
911812,14.850732,6.427593,Budget Explorers
910969,14.611687,6.511535,Budget Explorers
244414,13.400532,4.976398,Budget Explorers
337983,11.279552,2.938112,Budget Explorers
705353,14.783301,6.478659,Budget Explorers
528809,14.192067,6.0023704,Budget Explorers
362642,13.218412,4.6576653,Budget Explorers
459735,13.101998,4.5483885,Budget Explorers
237106,11.081411,3.4363642,Budget Explorers
468067,15.202525,6.730024,Budget Explorers
955720,15.248392,6.7614455,Budget Explorers
941679,11.904022,4.0746903,Budget Explorers
676639,13.512462,5.361472,Budget Explorers
482561,12.0333395,3.447367,Budget Explorers
817520,9.995435,2.446347,Budget Explorers
461559,11.922352,3.9898643,Budget Explorers
167026,12.591216,4.035869,Budget Explorers
193564,15.02192,6.5816655,Budget Explorers
312474,10.760871,2.5677812,Budget Explorers
625458,13.330786,5.0306444,Budget Explorers
717459,14.462519,6.1955166,Budget Explorers
246059,11.223143,3.6012237,Budget Explorers
946525,15.1855135,6.774626,Budget Explorers
265575,13.354962,5.0703216,Budget Explorers
759417,13.200303,4.4807935,Budget Explorers
459223,13.873123,5.405973,Budget Explorers
837810,11.215248,2.9155014,Budget Explorers
859821,13.219739,4.611877,Budget Explorers
145552,10.933522,3.3675215,Budget Explorers
436901,14.515537,6.0779195,Budget Explorers
306331,14.234799,5.9373136,Budget Explorers
241675,13.860306,5.6519427,Budget Explorers
343011,10.899829,3.3312383,Budget Explorers
460110,11.502902,3.8501968,Budget Explorers
956071,13.320182,5.14205,Budget Explorers
972298,11.121449,3.5288494,Budget Explorers
952641,12.715112,3.916376,Budget Explorers
407433,16.130177,7.2699933,Budget Explorers
412402,14.971471,6.538567,Budget Explorers
426384,13.930061,5.6503906,Budget Explorers
495058,13.581926,5.393714,Budget Explorers
116372,12.629283,4.4667573,Budget Explorers
708519,13.863293,5.6380754,Budget Explorers
552966,14.565267,6.5714273,Budget Explorers
489609,10.197818,2.7209198,Budget Explorers
735515,11.242868,2.487399,Budget Explorers
305243,14.661495,6.297168,Budget Explorers
198075,13.02326,4.724184,Budget Explorers
328323,10.313264,2.7895403,Budget Explorers
815789,12.628142,4.4747505,Budget Explorers
927401,11.255594,2.990719,Budget Explorers
258202,12.364225,3.6219537,Budget Explorers
744608,10.913398,3.382728,Budget Explorers
664277,11.273879,2.9811037,Budget Explorers
313860,14.947069,6.66656,Budget Explorers
534734,11.90672,3.9906635,Budget Explorers
821739,13.493713,5.360892,Budget Explorers
130593,12.596988,4.0121527,Budget Explorers
804521,11.236553,3.0091555,Budget Explorers
778310,15.424046,6.9859867,Budget Explorers
491122,12.811935,4.3352966,Budget Explorers
620446,12.191843,4.243985,Budget Explorers
388046,13.3774185,5.045181,Budget Explorers
470480,13.395925,5.009923,Budget Explorers
507281,10.758609,3.2302034,Budget Explorers
180925,11.498903,3.805808,Budget Explorers
879506,11.174762,3.5809584,Budget Explorers
707967,15.216542,6.77878,Budget Explorers
434568,13.570607,5.3576035,Budget Explorers
454632,14.221726,6.0610247,Budget Explorers
666933,15.224348,6.7979445,Budget Explorers
391673,16.322485,7.4693236,Budget Explorers
939466,11.329872,3.1649456,Budget Explorers
707023,14.445719,6.1265144,Budget Explorers
697169,11.346809,3.1660438,Budget Explorers
296217,10.920613,3.3666892,Budget Explorers
177700,14.2158575,6.036292,Budget Explorers
307178,10.034281,2.5240247,Budget Explorers
459936,13.847418,5.574356,Budget Explorers
508126,10.581213,3.0539255,Budget Explorers
807289,15.411639,7.0076046,Budget Explorers
161180,14.220165,5.937613,Budget Explorers
839412,10.50704,2.9481497,Budget Explorers
559657,-3.3928785,14.368884,Drifting Stars
678544,-3.3932922,14.370566,Drifting Stars
145220,12.106558,3.1967874,Budget Explorers
924173,11.201651,2.9257524,Budget Explorers
986208,10.322523,2.7919846,Budget Explorers
340583,14.979166,6.6262646,Budget Explorers
911906,14.339114,6.1363,Budget Explorers
292021,11.468677,2.546467,Budget Explorers
476258,14.352249,6.34408,Budget Explorers
979053,12.90123,4.199708,Budget Explorers
645057,12.16521,4.245411,Budget Explorers
653070,15.001024,6.628331,Budget Explorers
805159,10.914068,3.4174075,Budget Explorers
751602,10.789328,3.3540409,Budget Explorers
383656,11.208408,2.8729043,Budget Explorers
900726,13.519088,5.4329395,Budget Explorers
850034,15.524855,7.090386,Budget Explorers
477517,13.261229,5.149762,Budget Explorers
708692,12.189804,4.2590704,Budget Explorers
162166,14.566627,6.601257,Budget Explorers
503615,14.322851,6.331042,Budget Explorers
801391,13.311131,5.139916,Budget Explorers
515645,13.861972,5.678358,Budget Explorers
709595,14.927265,6.5711174,Budget Explorers
503217,14.990481,6.563896,Budget Explorers
637151,10.892688,3.2643154,Budget Explorers
550856,13.591657,5.455524,Budget Explorers
664084,13.828224,5.625352,Budget Explorers
980145,-3.3950431,14.371011,Drifting Stars
324139,13.279364,5.1274285,Budget Explorers
472356,13.475009,5.387236,Budget Explorers
156673,12.113659,3.2648225,Budget Explorers
194709,13.312263,5.0564504,Budget Explorers
462638,10.811187,3.2725754,Budget Explorers
376969,11.877449,4.04802,Budget Explorers
496820,13.429853,5.328315,Budget Explorers
499963,11.299469,2.8647027,Budget Explorers
834286,14.976332,6.496205,Budget Explorers
167335,13.900561,5.5754437,Budget Explorers
794552,11.347066,3.374446,Budget Explorers
180922,10.747075,3.2229707,Budget Explorers
937418,13.041805,4.8336406,Budget Explorers
895451,15.355948,7.030336,Budget Explorers
429292,10.547519,2.9868515,Budget Explorers
822211,12.07492,3.1954176,Budget Explorers
165900,13.785739,5.6634817,Budget Explorers
216683,13.381044,5.0400066,Budget Explorers
718745,10.0714655,2.551068,Budget Explorers
297607,10.8994875,3.3597918,Budget Explorers
793619,10.222695,2.707481,Budget Explorers
393380,14.528887,6.64105,Budget Explorers
903290,14.260011,6.359154,Budget Explorers
441128,13.425415,5.411714,Budget Explorers
857708,14.295356,6.339182,Budget Explorers
264632,16.344097,7.4679546,Budget Explorers
482218,13.05214,4.793185,Budget Explorers
145177,14.104076,5.9821296,Budget Explorers
186593,13.14142,4.712982,Budget Explorers
470591,12.918228,4.7939434,Budget Explorers
374850,13.025518,4.9132476,Budget Explorers
841456,12.840384,4.361748,Budget Explorers
677751,13.401771,5.4418964,Budget Explorers
963523,11.290278,3.4128747,Budget Explorers
407377,15.364711,7.0334234,Budget Explorers
822765,13.462095,5.4527283,Budget Explorers
764980,12.5363865,4.584976,Budget Explorers
522408,14.023431,6.1476727,Budget Explorers
703278,-3.3943524,14.3707695,Drifting Stars
696826,13.517487,5.3821397,Budget Explorers
161276,10.109805,2.5667455,Budget Explorers
534972,14.2768345,6.3329124,Budget Explorers
439819,14.513417,6.644128,Budget Explorers
810899,13.749493,5.664985,Budget Explorers
298280,10.625372,3.1040287,Budget Explorers
424100,11.301317,2.4117074,Budget Explorers
755337,12.103755,4.3100076,Budget Explorers
713831,15.992188,7.228895,Budget Explorers
747609,10.051692,2.5324302,Budget Explorers
763797,14.036045,5.920765,Budget Explorers
581668,10.824568,3.344786,Budget Explorers
550519,12.068995,4.3236027,Budget Explorers
781219,13.118829,5.1385655,Budget Explorers
589818,9.8864975,2.04205,Budget Explorers
472589,11.208803,2.9327376,Budget Explorers
128611,13.022434,4.863819,Budget Explorers
596674,14.6952505,6.7517943,Budget Explorers
183748,14.328655,6.176227,Budget Explorers
910056,10.731516,3.2439315,Budget Explorers
427919,12.925068,4.8653994,Budget Explorers
205658,13.132257,5.189209,Budget Explorers
870022,13.04061,4.8276033,Budget Explorers
853039,10.90976,3.4589612,Budget Explorers
495168,15.031387,6.906644,Budget Explorers
113877,15.177818,6.9347734,Budget Explorers
628860,13.102124,5.161136,Budget Explorers
927339,13.050178,4.8536353,Budget Explorers
647684,14.457658,6.64736,Budget Explorers
555205,11.158663,3.3567834,Budget Explorers
633330,11.052356,3.6409454,Budget Explorers
525246,12.951866,4.9198823,Budget Explorers
777231,15.316026,7.031727,Budget Explorers
329364,15.457437,7.1133013,Budget Explorers
997478,13.2183075,5.0637107,Budget Explorers
977916,13.072672,5.2085376,Budget Explorers
378454,13.517205,5.818334,Budget Explorers
927848,11.976453,3.0663805,Budget Explorers
362541,14.222516,6.3778596,Budget Explorers
365404,11.784497,4.187798,Budget Explorers
333825,14.672404,6.7613797,Budget Explorers
848615,11.043193,2.3209956,Budget Explorers
970102,12.8375635,4.261411,Budget Explorers
157092,13.357683,5.442115,Budget Explorers
657118,13.806205,5.6838994,Budget Explorers
462355,12.529094,4.130915,Budget Explorers
559016,13.423282,5.3695993,Budget Explorers
995777,15.337314,7.0352473,Budget Explorers
845782,11.431574,3.924537,Budget Explorers
908844,13.304898,5.4651895,Budget Explorers
121605,12.947802,4.9519315,Budget Explorers
711552,13.362519,5.419001,Budget Explorers
117910,10.848137,3.3806934,Budget Explorers
891413,15.261697,6.8379054,Budget Explorers
865406,11.400627,3.8929334,Budget Explorers
133698,11.770045,4.2009873,Budget Explorers
913866,13.403095,5.5316305,Budget Explorers
711214,14.432415,6.6405296,Budget Explorers
867446,12.385079,4.6316657,Budget Explorers
408309,10.196694,2.7651522,Budget Explorers
801483,12.918477,4.3232417,Budget Explorers
541953,13.385269,5.329179,Budget Explorers
351145,11.088228,3.6441908,Budget Explorers
726065,14.157801,6.4037943,Budget Explorers
732602,10.0264225,2.5900502,Budget Explorers
816608,15.304419,7.0438046,Budget Explorers
884909,15.794577,7.1746945,Budget Explorers
374275,15.51626,7.157229,Budget Explorers
574726,15.050816,6.8444905,Budget Explorers
684691,15.434404,7.121488,Budget Explorers
234515,12.963531,4.926851,Budget Explorers
480864,14.683203,6.782993,Budget Explorers
379384,13.904231,6.1613064,Budget Explorers
805816,13.406652,5.4618263,Budget Explorers
756967,13.047922,5.194482,Budget Explorers
816406,-3.3944056,14.370688,Drifting Stars
380928,14.9900875,6.914576,Budget Explorers
247180,15.420009,7.1607633,Budget Explorers
528985,15.7590885,7.1962104,Budget Explorers
604792,10.844874,3.5291584,Budget Explorers
713236,12.255195,4.354638,Budget Explorers
965079,12.944201,4.9386888,Budget Explorers
527941,12.585571,4.790021,Budget Explorers
471858,12.13557,4.4942956,Budget Explorers
764555,14.047951,6.507094,Budget Explorers
218601,11.541413,4.338918,Budget Explorers
598705,14.581481,6.850212,Budget Explorers
139932,12.062848,4.435293,Budget Explorers
641734,14.648216,6.804146,Budget Explorers
430059,14.614512,6.7993865,Budget Explorers
255215,11.413356,3.9773326,Budget Explorers
100853,12.824213,4.956712,Budget Explorers
253283,11.394887,3.1529412,Budget Explorers
798525,13.34441,5.8489943,Budget Explorers
140534,10.245526,2.9407346,Budget Explorers
422787,10.933695,3.5008202,Budget Explorers
490840,12.985547,5.2341814,Budget Explorers
850953,13.519914,5.7229557,Budget Explorers
577265,10.779381,3.3780856,Budget Explorers
319664,11.125536,3.3503046,Budget Explorers
468534,-3.3950057,14.372206,Drifting Stars
886086,14.292522,6.723055,Budget Explorers
511584,12.649315,4.9662037,Budget Explorers
758322,-3.3819973,14.3555975,Drifting Stars
740105,11.293619,4.185617,Budget Explorers
549757,11.133144,3.5020635,Budget Explorers
277033,10.863693,3.559053,Budget Explorers
941719,10.872797,3.558831,Budget Explorers
991090,10.255139,2.924897,Budget Explorers
156684,12.8742285,5.299179,Budget Explorers
247714,14.278427,6.733867,Budget Explorers
143422,15.891092,7.3311205,Budget Explorers
420339,15.3604,7.1773725,Budget Explorers
244245,14.940049,6.988418,Budget Explorers
821296,11.247607,4.137925,Budget Explorers
440198,13.235821,5.5087442,Budget Explorers
123668,15.429964,7.132563,Budget Explorers
702863,13.180645,5.466734,Budget Explorers
