Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,FlightInactivity,RedemptionDormancy,RawSlope,NormalizedMomentum,BDS,Class,Churned,churn_prob,churn_prediction,churn_risk_tier,churn_prediction_conservative,months_since_last_flight,flights_last_12m,redemption_rate,loyalty_card_ordinal,tenure_months,cluster_id,archetype,umap_x,umap_y
340691,Canada,Quebec,Montreal,H2T 9K8,Male,College,,Single,Star,4713.4,Standard,2015,12,,,0.1818181818181818,0.3636363636363636,-41.21818181818182,0.5043945540663962,0.3304998155982629,0,0,0.0739858,0,Low,0,2,19,0.0190535899253121,1,23,1,Budget Explorers,17.900423,2.6970575
630869,Canada,Ontario,Toronto,M1R 4K3,Female,College,,Married,Star,4715.32,Standard,2016,7,,,0.0,0.8181818181818182,-82.27272727272727,0.4852105945073385,0.3998913671023439,0,0,0.01278113,0,Low,0,0,20,0.0117903930131004,1,16,1,Budget Explorers,18.870312,2.3237522
974500,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,,Married,Star,4715.47,Standard,2016,4,,,0.1818181818181818,1.0,-233.0818181818182,0.4147405535141565,0.5483051066730258,0,0,0.20827048,0,Low,0,2,24,0.0,1,19,1,Budget Explorers,18.077374,0.0493965
296736,Canada,Quebec,Montreal,H2Y 2W2,Female,College,,Married,Star,4717.63,Standard,2016,5,,,0.0909090909090909,1.0,290.7454545454545,0.6595144538136404,0.4385093002195442,0,0,0.026994556,0,Low,0,1,13,0.0,1,18,1,Budget Explorers,12.64332,-0.22267982
438263,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,,Married,Star,4717.63,Standard,2014,5,,,0.1818181818181818,1.0,-300.6454545454545,0.3831694314054502,0.5577764433056377,1,1,0.78819144,1,High,1,2,15,0.0,1,42,1,Budget Explorers,14.333282,2.125556
601583,Canada,Alberta,Calgary,T3E 2V9,Male,Doctor,118821.0,Divorced,Star,4718.56,Standard,2016,10,2018.0,4.0,0.0,1.0,238.03636363636363,0.6348845606507934,0.4095346318047619,2,1,0.11802971,0,Low,0,0,20,0.0,1,13,1,Budget Explorers,19.032816,2.475491
526663,Canada,Quebec,Montreal,H2Y 4R4,Male,High School or Below,45384.0,Married,Star,4726.87,Standard,2015,9,,,0.0,1.0,-207.5636363636364,0.426664684267539,0.4720005947197383,0,0,0.024898838,0,Low,0,0,11,0.0,1,26,1,Budget Explorers,10.809167,0.43635514
707042,Canada,Ontario,Toronto,P1J 8T7,Female,High School or Below,45384.0,Married,Star,4726.87,Standard,2012,4,,,0.0909090909090909,0.7272727272727273,180.06363636363636,0.6077950765701663,0.3722069315744046,0,0,0.00020192738,0,Low,0,1,10,0.0482743063388224,1,67,1,Budget Explorers,11.816858,1.7660615
134180,Canada,Ontario,Toronto,P5S 6R4,Female,College,,Married,Star,4726.96,Standard,2014,9,,,0.0,0.6363636363636364,-171.47272727272727,0.4435292368471358,0.3578503198549501,0,0,0.016959168,0,Low,0,0,12,0.0516803584764749,1,38,1,Budget Explorers,12.3872795,2.0804272
539537,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Married,Star,4726.96,Standard,2016,8,,,0.0,1.0,-137.4,0.4594507338416772,0.4621647798474968,0,0,0.02977487,0,Low,0,0,16,0.0,1,15,1,Budget Explorers,14.333871,3.2828581
260155,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,,Single,Star,4727.35,Standard,2015,2,,,0.0909090909090909,0.0,-373.96363636363634,0.3489093264798963,0.2316908384196674,0,0,0.01649485,0,Low,0,1,19,0.0234542220614392,1,33,1,Budget Explorers,17.673212,2.9443338
420222,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,,Married,Star,4729.97,Standard,2013,9,,,0.0909090909090909,0.2727272727272727,303.6545454545454,0.6655466111594912,0.2185178348339708,0,0,0.022947736,0,Low,0,1,18,0.0273925599748377,1,50,1,Budget Explorers,16.616547,3.56057
580586,Canada,Ontario,London,M5B 3E4,Male,High School or Below,54350.0,Married,Star,4730.36,Standard,2015,3,,,0.0909090909090909,0.0909090909090909,63.70909090909091,0.5534249484930227,0.1976088790884568,0,0,0.01227131,0,Low,0,1,18,0.0101985559566787,1,32,1,Budget Explorers,16.487991,3.7088451
110099,Canada,Yukon,Whitehorse,Y2K 6R0,Female,College,,Single,Star,4731.84,Standard,2013,1,,,0.0,0.0,540.7545454545455,0.7763386504109939,0.0670984048767018,0,0,0.0030055344,0,Low,0,0,24,0.021077235355627,1,58,1,Budget Explorers,18.066124,-0.04501307
332208,Canada,Quebec,Hull,J8Y 3Z5,Female,College,,Married,Star,4733.51,Standard,2013,11,,,0.0909090909090909,0.5454545454545454,166.8,0.6015972472972112,0.3195208258108366,0,0,0.04306726,0,Low,0,1,21,0.0094829584975654,1,48,1,Budget Explorers,19.463192,1.3305717
709123,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,,Married,Star,4733.51,Standard,2012,11,,,0.0,0.7272727272727273,132.5,0.585569550349398,0.3425109530769987,0,0,0.0014796067,0,Low,0,0,13,0.0549986453535627,1,60,1,Budget Explorers,12.761963,2.013648
347861,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,College,,Single,Star,4735.18,Standard,2016,6,,,0.0,1.0,-163.5909090909091,0.4472122512266095,0.4658363246320172,0,0,0.13136594,0,Low,0,0,30,0.0,1,17,1,Budget Explorers,17.226593,7.2468066
668000,Canada,Ontario,Ottawa,K1F 2R2,Male,College,,Single,Star,4736.35,Standard,2012,11,,,0.0,1.0,-143.8181818181818,0.4564516471612753,0.4630645058516174,0,0,0.0044469438,0,Low,0,0,23,0.0,1,60,1,Budget Explorers,18.48536,0.030500105
641123,Canada,Ontario,Thunder Bay,K8T 5M5,Male,College,,Single,Star,4737.41,Standard,2012,12,,,0.0,0.5454545454545454,-71.71818181818182,0.4901425203372911,0.3165936075351763,0,0,0.0033001443,0,Low,0,0,24,0.0313982987613788,1,59,1,Budget Explorers,18.138947,0.009821754
788332,Canada,Ontario,Toronto,M1R 4K3,Male,College,,Single,Star,4738.99,Standard,2014,10,,,0.0,0.1818181818181818,52.72727272727273,0.5482933667509187,0.1900574445201789,0,0,0.021984514,0,Low,0,0,18,0.0596938251309976,1,37,1,Budget Explorers,16.562082,3.3001072
531793,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,57546.0,Single,Star,4739.86,Standard,2016,5,,,0.0,1.0,-5.972727272727273,0.5208640428198212,0.4437407871540536,0,0,0.040780634,0,Low,0,0,13,0.0,1,18,1,Budget Explorers,12.750562,-0.42775813
598016,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,89419.0,Married,Star,4742.62,Standard,2016,5,,,0.0,0.0,100.80909090909093,0.5707610288651473,0.1287716913404558,0,0,0.049102195,0,Low,0,0,9,0.1058695946861868,1,18,1,Budget Explorers,11.417062,1.9248859
361892,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,83189.0,Married,Star,4743.62,Standard,2014,3,,,0.0,0.7272727272727273,-184.4272727272728,0.4374758395106306,0.3869390663286289,0,0,0.038687035,0,Low,0,0,24,0.0136198067887874,1,44,1,Budget Explorers,18.087893,-0.007510623
201564,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,47052.0,Single,Star,4744.97,Standard,2013,3,,,0.0909090909090909,0.7272727272727273,75.81818181818181,0.559083282003356,0.3868204699444477,0,0,0.007992172,0,Low,0,1,22,0.0144318341039652,1,56,1,Budget Explorers,19.058355,0.5940314
508728,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,47052.0,Single,Star,4744.97,Standard,2012,11,,,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1,0.99963343,1,High,1,72,0,0.0,1,60,4,Drifting Stars,-3.256237,13.386636
550213,Canada,Ontario,Toronto,M2M 7K8,Female,Doctor,112349.0,Married,Star,4746.69,Standard,2013,7,,,0.0909090909090909,0.6363636363636364,-269.7181818181818,0.3976211210467067,0.4079863909587152,0,0,0.019967653,0,Low,0,1,21,0.0229723572296476,1,52,1,Budget Explorers,19.400867,1.2674973
173485,Canada,Saskatchewan,Regina,S1J 3C5,Female,College,,Single,Star,4748.79,Standard,2014,1,,,0.0,0.4545454545454545,158.4090909090909,0.5976763450224083,0.2570607328569139,0,0,0.04103943,0,Low,0,0,23,0.012576321486779,1,46,1,Budget Explorers,18.577702,0.108245276
571017,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,54508.0,Married,Star,4751.28,Standard,2015,12,,,0.0,1.0,524.6545454545454,0.768815445721204,0.3693553662836388,0,0,0.020631956,0,Low,0,0,24,0.0,1,23,1,Budget Explorers,17.961243,0.007414468
455594,Canada,Ontario,Toronto,M2Z 4K1,Female,College,,Single,Star,4754.45,Standard,2012,10,,,0.0909090909090909,0.4545454545454545,110.53636363636365,0.5753063868651899,0.3001353566677157,0,0,0.0005416129,0,Low,0,1,27,0.0227012939508938,1,61,1,Budget Explorers,17.159182,6.716099
330249,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,47864.0,Married,Star,4755.37,Standard,2013,9,,,0.0,0.1818181818181818,448.8727272727273,0.7334041333021813,0.1345242145548001,0,0,0.01722832,0,Low,0,0,20,0.0181468690949371,1,50,1,Budget Explorers,18.820938,2.2703056
561874,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Master,114778.0,Married,Star,4755.72,Standard,2014,4,,,0.0,0.0,7.963636363636364,0.5273762239544615,0.1417871328136615,0,0,0.04224432,0,Low,0,0,20,0.0185385169186465,1,43,1,Budget Explorers,18.812365,2.2856462
319504,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,84734.0,Married,Star,4755.76,Standard,2017,3,,,0.0,1.0,190.5,0.6126717784244176,0.4161984664726747,0,0,0.008390604,0,Low,0,0,8,0.0,1,8,1,Budget Explorers,10.057446,1.1382401
722629,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,81290.0,Married,Star,4757.24,Standard,2015,5,,,0.0,0.7272727272727273,515.4363636363636,0.7645079756164908,0.2888294254968709,0,0,0.014396889,0,Low,0,0,16,0.0549822248300141,1,30,1,Budget Explorers,14.500611,2.641102
556266,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,99465.0,Married,Star,4758.47,Standard,2014,8,,,0.0,1.0,59.054545454545455,0.5512499734500117,0.4346250079649965,0,0,0.015905272,0,Low,0,0,18,0.0,1,39,1,Budget Explorers,16.30137,4.2231793
925433,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,58637.0,Married,Star,4762.16,Standard,2015,8,,,0.0,0.0,-38.99090909090909,0.5054353136084621,0.1483694059174613,0,0,0.02019272,0,Low,0,0,24,0.1019041431355889,1,27,1,Budget Explorers,18.443232,0.33218247
489781,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,73715.0,Divorced,Star,4762.59,Standard,2016,9,,,0.0,0.0,-398.74545454545455,0.3373292835751152,0.1988012149274654,0,0,0.0052850177,0,Low,0,0,19,0.04991298065872,1,14,1,Budget Explorers,17.427795,3.1389298
595681,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,80052.0,Single,Star,4762.82,Standard,2015,4,,,0.0,1.0,242.4909090909091,0.636966079734925,0.4089101760795224,0,0,0.028756958,0,Low,0,0,17,0.0,1,31,1,Budget Explorers,15.072652,3.8058927
426317,Canada,Quebec,Quebec City,G1B 3L5,Female,College,,Single,Star,4767.69,Standard,2015,8,,,0.1818181818181818,0.3636363636363636,-75.55454545454545,0.4883498651260594,0.335313222280364,0,0,0.06533267,0,Low,0,2,18,0.0227888297375548,1,27,1,Budget Explorers,16.430132,3.5111969
485383,Canada,Ontario,Toronto,M2M 7K8,Male,College,,Married,Star,4770.26,Standard,2016,2,,,0.0,0.0,91.84545454545454,0.5665725027080988,0.1300282491875703,0,0,0.027556742,0,Low,0,0,24,0.0366781126796388,1,21,1,Budget Explorers,18.177143,0.06537736
264018,Canada,Quebec,Hull,J8Y 3Z5,Female,High School or Below,45229.0,Single,Star,4770.55,Standard,2015,5,,,0.0,0.1818181818181818,-36.71818181818182,0.5064973131411823,0.2025962606030998,0,0,0.025182528,0,Low,0,0,20,0.0161637457723898,1,30,1,Budget Explorers,18.845486,2.2773142
348732,Canada,Quebec,Montreal,H2T 2J6,Female,High School or Below,45229.0,Single,Star,4770.55,Standard,2017,6,,,0.0,0.3636363636363636,80.62727272727273,0.5613304730145919,0.2406917671865315,0,0,0.012898654,0,Low,0,0,4,0.2003025718608169,1,5,1,Budget Explorers,10.865346,2.116066
553254,Canada,Alberta,Edmonton,T3G 6Y6,Male,High School or Below,45229.0,Single,Star,4770.55,Standard,2013,3,,,0.0,0.9090909090909092,17.1,0.5316454620759967,0.4132336341044736,0,0,0.012491182,0,Low,0,0,15,0.0168859218535244,1,56,1,Budget Explorers,13.851687,2.2656431
755276,Canada,Alberta,Banff,T4V 1D4,Female,Master,105231.0,Divorced,Star,4772.94,Standard,2016,6,,,0.0,1.0,277.5,0.653325120536947,0.4040024638389158,0,0,0.0047752927,0,Low,0,0,8,0.0,1,17,1,Budget Explorers,10.075248,1.1331651
952493,Canada,Ontario,Toronto,M1R 4K3,Male,Master,105231.0,Divorced,Star,4772.94,Standard,2014,7,,,0.0,1.0,-74.2090909090909,0.4889785688494297,0.453306429345171,0,0,0.00679514,0,Low,0,0,22,0.0,1,40,1,Budget Explorers,19.1853,0.5933431
815626,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,56567.0,Single,Star,4773.69,Standard,2012,9,,,0.1818181818181818,1.0,-143.7,0.4565068711369767,0.5357752113861797,0,0,0.010556479,0,Low,0,2,21,0.0,1,62,1,Budget Explorers,19.26002,1.5374736
895601,Canada,Ontario,Toronto,P1W 1K4,Male,College,,Single,Star,4776.19,Standard,2012,8,,,0.0,1.0,-118.38181818181818,0.4683375459314798,0.459498736220556,0,0,0.010467906,0,Low,0,0,16,0.0,1,63,1,Budget Explorers,14.341642,3.2706337
192651,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,College,,Married,Star,4777.12,Standard,2014,3,,,0.0909090909090909,0.5454545454545454,110.35454545454546,0.5752214269025722,0.3274335719292283,0,0,0.028681314,0,Low,0,1,21,0.0157623431959715,1,44,1,Budget Explorers,19.42146,1.2899622
234047,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,49031.0,Married,Star,4786.01,Standard,2014,7,,,0.0,1.0,-68.03636363636363,0.4918629595802978,0.4524411121259106,0,0,0.103065416,0,Low,0,0,22,0.0,1,40,1,Budget Explorers,19.17514,0.57946795
366911,Canada,Ontario,Toronto,P1J 8T7,Male,College,,Single,Star,4786.05,Standard,2012,11,,,0.0909090909090909,0.5454545454545454,-24.05454545454545,0.5124147745374993,0.3462755676387502,0,0,0.0076278197,0,Low,0,1,24,0.0106229014704179,1,60,1,Budget Explorers,18.031672,-0.023213284
424540,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Single,Star,4787.21,Standard,2012,7,,,0.0,0.0,13.3,0.5298697988572886,0.1410390603428134,0,0,0.003018819,0,Low,0,0,26,0.0102707540836876,1,64,1,Budget Explorers,17.285475,-0.17772967
255718,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Doctor,229203.0,Married,Star,4792.81,Standard,2013,2,,,0.0,0.2727272727272727,-249.28181818181807,0.4071706208449269,0.2596669955647037,0,0,0.043155923,0,Low,0,0,23,0.0123438819179597,1,57,1,Budget Explorers,18.57887,0.1231206
874589,Canada,British Columbia,Vancouver,V5R 1W3,Female,High School or Below,61579.0,Divorced,Star,4792.83,Standard,2017,5,2018.0,1.0,0.0,1.0,354.5090909090909,0.6893099127036385,0.3932070261889084,2,1,0.0027694283,0,Low,0,0,11,0.0,1,6,1,Budget Explorers,10.793827,0.47775334
725705,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,65672.0,Divorced,Star,4794.93,Standard,2015,3,,,0.2727272727272727,1.0,137.72727272727272,0.5880121492746544,0.5326872643085128,0,0,0.14422785,0,Low,0,3,13,0.0,1,32,1,Budget Explorers,12.402704,0.3173464
463890,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,92469.0,Single,Star,4794.96,Standard,2012,5,,,0.2727272727272727,0.2727272727272727,-17.827272727272728,0.5153246532571527,0.336311694931945,0,0,0.02328083,0,Low,0,3,10,0.0340893182136357,1,66,1,Budget Explorers,11.621683,1.6147608
760842,Canada,Quebec,Montreal,H4G 3T4,Male,College,,Married,Star,4799.62,Standard,2017,1,,,0.1818181818181818,0.8181818181818182,23.40909090909091,0.534593572778828,0.4578037463481698,0,0,0.26574045,0,Low,0,2,19,0.0096918007365768,1,10,1,Budget Explorers,17.857082,2.6446953
364931,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,69930.0,Married,Star,4804.36,Standard,2017,2,,,0.2727272727272727,0.5454545454545454,101.39090909090908,0.5710329007455238,0.4014174025036156,0,0,0.07297969,0,Low,0,3,12,0.0376638690434903,1,9,1,Budget Explorers,12.387403,1.8926492
953097,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,104990.0,Married,Star,4807.85,Standard,2014,12,,,0.0909090909090909,1.0,-415.4909090909091,0.3295044710180328,0.5375122950582265,0,0,0.11482469,0,Low,0,1,19,0.0,1,35,1,Budget Explorers,17.638079,2.5338752
146067,Canada,Saskatchewan,Regina,S6J 3G0,Female,High School or Below,67765.0,Married,Star,4808.96,Standard,2012,11,,,0.0,1.0,169.74545454545455,0.6029735986916166,0.419107920392515,0,0,0.009061047,0,Low,0,0,15,0.0,1,60,1,Budget Explorers,14.111591,1.5918523
842390,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,67052.0,Married,Star,4809.22,Standard,2013,5,,,0.0909090909090909,0.0,42.54545454545455,0.5435356088443322,0.1733029537103367,0,0,0.12234521,0,Low,0,1,10,0.0262679893810255,1,54,1,Budget Explorers,11.732402,1.6811308
848003,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,49989.0,Married,Star,4810.98,Standard,2014,5,,,0.0909090909090909,0.3636363636363636,-183.8,0.4377689513816614,0.314123860040047,0,0,0.039125733,0,Low,0,1,24,0.0165547552191429,1,42,1,Budget Explorers,18.025019,0.012195076
833024,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,College,,Divorced,Star,4811.18,Standard,2013,11,,,0.0,1.0,123.22727272727272,0.5812365922558995,0.4256290223232301,0,0,0.026636146,0,Low,0,0,17,0.0,1,48,1,Budget Explorers,15.082641,3.8014061
457525,Canada,Quebec,Montreal,H2Y 2W2,Female,College,,Single,Star,4811.74,Standard,2013,12,,,0.0,1.0,495.5090909090909,0.7551963637136,0.37344109088592,0,0,0.018529993,0,Low,0,0,26,0.0,1,47,1,Budget Explorers,17.258345,-0.1343576
324881,Canada,Ontario,Toronto,M2M 6J7,Male,Doctor,241906.0,Divorced,Star,4815.01,Standard,2017,4,,,0.0,0.5454545454545454,156.78181818181818,0.5969159533569806,0.2845615776292694,0,0,0.09188709,0,Low,0,0,13,0.0305431494021034,1,7,1,Budget Explorers,12.722669,2.3011873
233646,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,,Single,Star,4815.02,Standard,2014,1,,,0.0909090909090909,1.0,-27.663636363636364,0.5107283192795395,0.4831451405797745,0,0,0.12921363,0,Low,0,1,10,0.0,1,46,1,Budget Explorers,10.696071,0.7359446
809016,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,90707.0,Divorced,Star,4815.53,Standard,2015,10,,,0.3636363636363636,0.6363636363636364,-407.7636363636364,0.3331152694292815,0.5364290555348519,0,0,0.065898456,0,Low,0,4,14,0.0155749475312051,1,25,1,Budget Explorers,13.218023,2.1482687
350675,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,75400.0,Single,Star,4815.85,Standard,2012,11,,,0.0909090909090909,1.0,-202.9636363636364,0.4288141713217646,0.507719384967107,0,0,0.012751178,0,Low,0,1,13,0.0,1,60,1,Budget Explorers,12.652985,-0.21193843
129515,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,52302.0,Married,Star,4820.7,Standard,2012,6,,,0.0909090909090909,1.0,45.28181818181818,0.5448142562817273,0.4729193594791182,0,0,0.002011437,0,Low,0,1,14,0.0,1,65,1,Budget Explorers,13.147892,0.11464074
146760,Canada,Quebec,Montreal,H2Y 4R4,Female,College,,Married,Star,4821.99,Standard,2013,7,,,0.1818181818181818,1.0,54.763636363636365,0.549244918332236,0.5079537972276019,0,0,0.16405694,0,Low,0,2,13,0.0,1,52,1,Budget Explorers,12.4643345,0.15161517
448483,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,75040.0,Married,Star,4823.56,Standard,2012,5,,,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1,0.999694,1,High,1,72,0,0.0,1,66,4,Drifting Stars,-3.272587,13.410725
510841,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,College,,Married,Star,4825.5,Standard,2015,4,,,0.0,1.0,266.25454545454545,0.6480703468490474,0.4055788959452857,0,0,0.1354963,0,Low,0,0,12,0.0,1,31,1,Budget Explorers,11.884199,-0.20279925
261229,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,76992.0,Married,Star,4825.65,Standard,2015,4,,,0.0,0.5454545454545454,20.081818181818186,0.5330388054629256,0.3037247219974859,0,0,0.027833674,0,Low,0,0,18,0.0320883202641353,1,31,1,Budget Explorers,16.715025,3.686044
496728,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,76992.0,Married,Star,4825.65,Standard,2015,11,,,0.0,0.6363636363636364,282.57272727272726,0.6556955034939785,0.2942004398608973,0,0,0.015776385,0,Low,0,0,32,0.0131147540983606,1,24,1,Budget Explorers,17.064173,7.501238
549862,Canada,Quebec,Montreal,H2Y 2W2,Male,High School or Below,57604.0,Married,Star,4826.83,Standard,2016,2,,,0.1818181818181818,0.3636363636363636,-421.8818181818182,0.3265181283320236,0.3838627433185747,0,0,0.2646975,0,Low,0,2,23,0.0118857952102774,1,21,1,Budget Explorers,18.464472,0.28404078
533666,Canada,Quebec,Hull,J8Y 3Z5,Male,College,,Divorced,Star,4830.91,Standard,2014,11,,,0.0,0.2727272727272727,-80.02727272727273,0.486259850045666,0.2359402268044819,0,0,0.0045118416,0,Low,0,0,10,0.0593354932977574,1,36,1,Budget Explorers,11.8165865,1.7774785
645600,Canada,Quebec,Hull,J8Y 3Z5,Male,College,,Single,Star,4832.12,Standard,2016,10,,,0.0,1.0,65.9,0.5544487160425651,0.4336653851872304,0,0,0.020715782,0,Low,0,0,15,0.0,1,13,1,Budget Explorers,14.094315,1.5542216
441340,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,60235.0,Divorced,Star,4834.71,Standard,2015,10,,,0.0909090909090909,0.0909090909090909,-100.8,0.4765531743166034,0.2206704113413826,0,0,0.023956573,0,Low,0,1,18,0.0139866189871957,1,25,1,Budget Explorers,16.474447,3.6566148
587591,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,60235.0,Divorced,Star,4834.71,Standard,2013,4,,,0.0909090909090909,1.0,-231.21818181818185,0.415611393130987,0.5116802184243403,0,0,0.035163455,0,Low,0,1,21,0.0,1,55,1,Budget Explorers,19.56363,1.3847862
642449,Canada,Ontario,Sudbury,M5V 1G5,Female,College,,Single,Star,4835.57,Standard,2017,5,,,0.0909090909090909,0.3636363636363636,157.63636363636363,0.5973152651812834,0.2662599659001604,0,0,0.010685594,0,Low,0,1,7,0.0530954428202923,1,6,1,Budget Explorers,11.149051,1.7147603
441359,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,85887.0,Married,Star,4838.21,Standard,2014,9,,,0.0909090909090909,0.1818181818181818,71.0,0.5568318429939891,0.2238595380108941,0,0,0.06799168,0,Low,0,1,24,0.0100920069005175,1,38,1,Budget Explorers,18.015617,0.04494401
256135,Canada,Ontario,Toronto,M2Z 4K1,Male,College,,Single,Star,4838.88,Standard,2015,5,,,0.1818181818181818,1.0,208.9909090909091,0.6213122066226291,0.486333610740484,0,0,0.05122773,0,Low,0,2,17,0.0,1,30,1,Budget Explorers,15.108992,3.1110246
